timestamp,retailer,product_id,item_id,product_name,brand,category,category_path,net_quantity,unit,price,regular_price,card_price,on_sale,available,available_qty,ean,url,teasers,seller_id,seller_name,scraper_version
2026-09-19 22:11:08-0500,metro,961684,39200182,Palillo Molillo Cuisine & Co 15g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.015,kg,2.5,2.5,,False,True,100,2050044004777,https://www.metro.pe/palillo-molillo-cuisine-co-15g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961683,39200181,Canela China en Polvo Cuisine & Co 10g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.01,kg,3.9,3.9,,False,True,100,2050044004784,https://www.metro.pe/canela-china-en-polvo-cuisine-co-10g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961680,39200178,Páprika en Polvo Cuisine & Co 15g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.015,kg,3.1,3.1,,False,True,100,2050044004753,https://www.metro.pe/paprika-en-polvo-cuisine-co-15g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,961679,39200177,Laurel en Hojas Secas Cuisine & Co 3g,Cuisine & Co,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.003,kg,2.5,2.5,,False,True,100,2050044004739,https://www.metro.pe/laurel-en-hojas-secas-cuisine-co-3g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,548060,39146068,Ajo Molido Sibarita Sobre 100 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.1,kg,5.9,5.9,,False,True,100,7753121003728,https://www.metro.pe/ajo-molido-sibarita-sobre-100-g/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,29880,29179,Salsa De Aji Amarillin Sibarita 100 g,Sibarita,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.1,kg,3.1,3.1,,False,True,100,7753121002288,https://www.metro.pe/salsa-de-aji-amarillin-sibarita-100-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,15777,30915,Ablanda Sazón Aji no Mix 4un,Ajinomix,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",4.0,un,3.5,3.5,,False,True,100,7754487001823,https://www.metro.pe/ablanda-sazon-aji-no-mix-4un/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,14804,29462,Kión en Polvo Badía Frasco 1.5 Onzas,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,10.9,10.9,,False,True,100,33844002237,https://www.metro.pe/kion-en-polvo-badia-frasco-1-5-onzas-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,14794,29459,Cebolla en Polvo Badía Frasco 2.75 Onzas,Badia,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",,,9.9,9.9,,False,True,10,33844000066,https://www.metro.pe/cebolla-en-polvo-badia-frasco-2-75-onzas/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
2026-09-19 22:11:08-0500,metro,7753,7755,Super Sazonador Ajinomoto Frasco 100 g,Ajinomoto,Abarrotes,"Abarrotes > Condimentos, Vinagres y Comida Instantánea > Condimentos y Sazonadores",0.1,kg,10.9,10.9,,False,True,100,7754487000215,https://www.metro.pe/super-sazonador-ajinomoto-frasco-100-g-2/p,,1,CENCOSUD RETAIL PERU S.A.,1.1
